timestamp,engine_id,flight_phase,rpm,cht,egt,oil_pressure,oil_temperature,fuel_flow,fuel_pressure,map,vibration,engine_load,altitude,airspeed,throttle,ambient_temperature,wind_speed,wind_direction,fault,fault_severity,anomaly_flag
2026-02-01 00:00:00,ENG_001,STARTUP,2092.3913616842683,125.77513811695702,620.5256598454821,40.06530237676586,73.35909082596241,12.271872187138987,34.79898493043476,29.404038284780558,0.08228332948818762,0.2695373925367838,546.3329841062505,71.5456539563094,0.1579532703197638,27.93966416685042,10.652860425100762,250.24128227210747,NORMAL,NONE,NORMAL
2026-02-01 00:01:00,ENG_001,STARTUP,2084.0006833544544,132.74040145850938,647.1469590978221,40.11519567532938,78.44600429076178,14.229898841861344,34.94724695049427,29.734279278553917,0.07867584606605871,0.3429058067262452,564.7070616604361,70.56726465238611,0.14722432819763623,29.642799007324033,18.11546085453972,79.53815671528167,NORMAL,NONE,NORMAL
2026-02-01 00:02:00,ENG_001,STARTUP,2068.946032289432,131.4760067030509,647.3282057276969,38.56043211585512,74.90865791481126,11.765111196194056,34.83460877973242,29.714513466816665,0.10108528936433425,0.3002124112491254,404.32198121799206,69.61018595916526,0.1494497836026879,30.455285299214854,11.273576147805873,101.14479690570305,NORMAL,NONE,NORMAL
2026-02-01 00:03:00,ENG_001,STARTUP,2134.933559734057,125.17082311968622,640.982942049982,39.84168319575652,76.50711041995694,12.39750253937358,35.09625912275136,29.816350722078266,0.07833444990603618,0.29625911732646176,594.6046472873221,74.25263114581765,0.18622617376452671,27.830710113675856,2.789910982242656,275.0565492370535,NORMAL,NONE,NORMAL
2026-02-01 00:04:00,ENG_001,STARTUP,2060.132318732564,125.59166870748923,625.4857990002016,37.37561623871894,74.23793235385874,11.930868933686899,33.29258518868799,29.41361957283824,0.07960035880205649,0.26792625913224105,504.70541295908544,69.76577375303214,0.14837914287973702,30.26695429786892,12.595079606240095,174.4480304637927,NORMAL,NONE,NORMAL
2026-02-01 00:05:00,ENG_001,STARTUP,2028.435395774479,120.61379698449743,623.7336134221243,38.9496195868385,72.54243472484113,10.571963553351138,34.27582773611258,29.485110489501423,0.06625813364209404,0.22139410879636304,503.4555235994658,71.01227168035118,0.12035580893634673,29.19557482683615,8.116610470043602,322.12111828523143,NORMAL,NONE,NORMAL
2026-02-01 00:06:00,ENG_001,STARTUP,2053.2813376146664,124.11842553025724,649.6576444759335,39.97895782525693,76.30982950296112,12.467925803524995,35.06955326240014,29.61308581292218,0.08507981359913834,0.3120607996727679,664.5294316799318,71.19765444961963,0.15142668511024004,27.577398690161477,13.136848279115148,221.6665973097049,NORMAL,NONE,NORMAL
2026-02-01 00:07:00,ENG_001,STARTUP,2080.111204921781,129.0323277458024,638.1355967320368,39.1875335024473,78.70446798268448,13.548663678032085,35.323902912743115,29.827895178602873,0.08327520600597735,0.3209559824861165,564.6092766370263,69.68481573856992,0.1596800704546367,29.01858161498981,12.582472041618878,290.4884213596641,NORMAL,NONE,NORMAL
2026-02-01 00:08:00,ENG_001,STARTUP,2127.586792812369,132.42708089944713,659.4200257607988,39.75200576891844,76.52616977515257,12.792861125512381,35.325857321301754,29.7219268238587,0.07775412855791883,0.3396057097119664,492.37913290878714,76.40185862417536,0.1985375657989785,30.214323837407665,13.30445888713208,246.90010549124196,NORMAL,NONE,NORMAL
2026-02-01 00:09:00,ENG_001,STARTUP,2124.1139261185654,127.65197099517019,639.1827889168287,38.4028810896705,74.36683844821144,13.262411246823776,34.63550149525037,29.757198800763415,0.07630071418005739,0.3129493859810369,537.252822202017,70.35810351686963,0.1748529178304619,29.95055946003805,11.472454751691222,164.33089624704002,NORMAL,NONE,NORMAL
2026-02-01 00:10:00,ENG_001,STARTUP,2069.9743680314873,126.71469044486736,632.9445937132351,38.416164938727604,74.7254541741618,12.607956540165246,33.966514796933765,29.788246493134842,0.07992996781717082,0.26993388554547904,460.40587587115476,71.40136305949412,0.14819703404184542,30.929850314372143,3.3600302337578167,355.5183254572693,NORMAL,NONE,NORMAL
2026-02-01 00:11:00,ENG_001,STARTUP,2057.414390584802,121.11554834310085,624.8684750856744,38.01174533169491,72.26332620650486,10.644330316428583,34.26364848024291,29.63841583453903,0.06701273066615403,0.22356857320067353,522.5279356649495,71.80354256837445,0.1532961588066098,30.80905087346113,9.797416764691153,244.6673198032496,NORMAL,NONE,NORMAL
2026-02-01 00:12:00,ENG_001,STARTUP,2063.821911560678,128.96462633988423,641.0599929763648,38.27696135533935,75.42086876221036,11.903889935351287,34.534784697821955,29.602432535007544,0.07050447862911458,0.29941322762359796,495.7933771601663,66.12323092862134,0.12986651406264338,30.430465742415933,16.0896428765541,287.66153794775784,NORMAL,NONE,NORMAL
2026-02-01 00:13:00,ENG_001,STARTUP,2086.5799748083364,123.23214120444739,640.3522212986984,40.50576930922061,72.16316989139554,12.073573761458388,34.2337628498452,29.96037239672604,0.08314303774470978,0.2754159815857179,459.5950271179843,73.24347550836242,0.15771529049425975,30.64183353315497,14.322163123988611,239.66352654426305,NORMAL,NONE,NORMAL
2026-02-01 00:14:00,ENG_001,STARTUP,2079.613610405918,128.50119575255587,639.9388373459133,40.16904374092347,73.79090570622684,12.150726542751446,35.524448020171846,29.619209388096216,0.08723035509241468,0.26941996394750695,428.4011492286368,68.31382818571512,0.14433510970504937,30.12669610900906,10.231864476736831,290.91021129495465,NORMAL,NONE,NORMAL
2026-02-01 00:15:00,ENG_001,STARTUP,2171.7440822601816,131.0811595919777,637.1326189889741,39.11352948327911,78.064898105208,13.923501088759417,36.04861491874692,29.890705039433833,0.0921571725704603,0.35818156660633704,472.6869611112021,73.78249361904837,0.20781036677668133,29.010334959164812,5.468531682106473,103.20402331273567,NORMAL,NONE,NORMAL
2026-02-01 00:16:00,ENG_001,STARTUP,2087.5047085705783,128.15432340063347,653.5325944425059,35.45922486833366,74.39275577887284,12.71014757629086,34.55930026884828,29.619511046544044,0.08206011928593976,0.3072228843778155,530.3973716442885,73.55679265318025,0.1707856161293861,30.268403123112797,17.31427719351914,247.02557317740062,NORMAL,NONE,NORMAL
2026-02-01 00:17:00,ENG_001,STARTUP,2044.6303140064958,127.31863095669507,635.4776585159606,37.894513026400105,74.27169056112187,12.230948967707302,34.2070786379573,29.52715223897562,0.06272741314038038,0.29381431520729234,435.29028583705735,69.73406997128482,0.14033905719772394,31.478063846139925,7.204238405157163,176.16358270532754,NORMAL,NONE,NORMAL
2026-02-01 00:18:00,ENG_001,STARTUP,2053.654278335453,134.20678852786355,656.5452876616234,36.89989285665159,76.44253820780845,12.291493352204627,34.65444483049842,29.369470697652787,0.08657031058154474,0.30035209488227366,476.00610275977243,71.48760163024416,0.14418327271506598,28.90925306791135,12.043075605869177,60.355475054244934,NORMAL,NONE,NORMAL
2026-02-01 00:19:00,ENG_001,STARTUP,2074.8613597056274,132.11461645596358,644.3262313158586,36.13809392715133,76.22389583247002,13.321841682785454,34.297628866322235,29.550314232758232,0.08272050004648307,0.34500724979582587,521.6048235977271,66.19326952707354,0.1323166589246374,30.278489845602998,14.949555832625762,177.52680445111946,NORMAL,NONE,NORMAL
2026-02-01 00:20:00,ENG_001,STARTUP,1992.6704455622535,122.51399820138906,641.9316725938895,37.1791554926372,74.87452418010483,12.297205269489366,35.24216184725807,29.289708679764434,0.06670187921218106,0.26189815687999807,548.6230713615726,63.52972971411035,0.09506595209297608,29.13000597453065,10.843353612929732,278.6206620442015,NORMAL,NONE,NORMAL
2026-02-01 00:21:00,ENG_001,STARTUP,2034.324693271222,131.43056139567327,645.9779066729132,38.5809323956561,77.04950597943132,12.838712469608843,34.25249012489088,29.478188624996594,0.090456470948897,0.2946531519882858,458.13707955545846,73.94104156862231,0.14789556811880442,30.58545878056802,17.487722608996176,335.65447256689316,NORMAL,NONE,NORMAL
2026-02-01 00:22:00,ENG_001,STARTUP,2093.838728146556,129.85897031075072,649.469890171964,38.56442326958658,76.71747115803532,13.141714091979535,34.861182704194256,29.639092219578362,0.08170071002846659,0.33446763886991876,474.07613524054824,71.89284370172311,0.14958224606058826,27.575586825878943,3.90471806868506,252.1466480964089,NORMAL,NONE,NORMAL
2026-02-01 00:23:00,ENG_001,STARTUP,2089.9253299535826,124.9112950269269,654.8474000485086,40.83437049853438,78.23334976287116,13.703107238222733,34.9205300315724,29.70687658771085,0.06839308517515579,0.35157020859979726,432.55576536212607,72.99641208404444,0.1643987221132543,30.786266647139577,6.6728047432426685,257.9494661630938,NORMAL,NONE,NORMAL
2026-02-01 00:24:00,ENG_001,STARTUP,2019.8064292249553,127.87257907728834,651.6538508111814,39.960354194112874,75.02485235353713,14.401605307926404,33.45646966302329,29.426877275431966,0.07274764238512808,0.3482010953092243,399.96406359182095,68.8693129961748,0.13800263407713897,29.844114571596414,7.5777224776546745,213.06095010171998,NORMAL,NONE,NORMAL
2026-02-01 00:25:00,ENG_001,STARTUP,2052.3598752081707,126.46440404398342,641.4371947229134,42.81913080257964,74.99916681204103,13.707997092487156,33.40474741608549,29.56205542713698,0.08520721513488272,0.2932714927100915,561.638720501179,72.6374937080091,0.15941620879630336,30.995778161158942,16.551080741628454,324.9133435451083,NORMAL,NONE,NORMAL
2026-02-01 00:26:00,ENG_001,STARTUP,2097.4343528131644,125.55444631292086,651.9808481354883,38.38541767115257,76.7083264470791,13.709663634350767,36.36781592929235,29.768912450666626,0.0713369332216087,0.3310800904712906,419.284731021179,69.21790506663639,0.1632027844432617,30.007008606006796,7.7401131432269485,335.09564685065163,NORMAL,NONE,NORMAL
2026-02-01 00:27:00,ENG_001,STARTUP,2057.0162173059575,124.59378154177836,639.3780693715348,38.5130662831475,73.60460597170858,11.637134685940755,35.21449783562708,29.494899021941567,0.06653507617661737,0.2475541816278875,456.09166949019317,66.94415080656387,0.12900074373913845,32.25884477514606,14.35073458086856,2.2030052453555538,NORMAL,NONE,NORMAL
2026-02-01 00:28:00,ENG_001,STARTUP,2036.9843381655455,123.21237945607602,627.5158947416263,38.60063756315018,70.94071598297421,11.165580977681152,34.305896761720064,29.564737807250836,0.07752834403123779,0.23363643521391347,542.7861472070881,72.08575084974146,0.12895867108096404,30.378748785433633,15.365472013915547,214.88014824448746,NORMAL,NONE,NORMAL
2026-02-01 00:29:00,ENG_001,STARTUP,2096.166460701339,127.99280048234624,640.6055604301761,39.42658729630585,75.16407122147221,13.12005824745382,33.640887265604135,29.671871612718608,0.08062478294248142,0.32330258749045865,582.6383207936286,73.63947588563317,0.18386669110413856,30.897106822438882,11.08856517847843,73.60379467496284,NORMAL,NONE,NORMAL
2026-02-01 00:30:00,ENG_001,STARTUP,2088.2572487624516,131.88013535562345,636.5461084214504,37.61135702859899,73.6716167826335,14.351151842568619,34.10008974567541,29.348256720973204,0.08634261415266518,0.3258701639074368,418.1150130773387,73.82120207841841,0.17508835508968934,29.458962584464224,9.348282179651557,348.7555758099739,NORMAL,NONE,NORMAL
2026-02-01 00:31:00,ENG_001,STARTUP,2046.1060180951968,129.18457387964662,655.2584980761869,38.6040371201449,73.51457452636413,13.399097772522017,33.98520498323509,29.201940173923564,0.06998680157495676,0.2981934808585352,548.1346207339512,64.22823236084461,0.13026605997902982,29.837284773783427,12.850842421934349,310.9942514979932,NORMAL,NONE,NORMAL
2026-02-01 00:32:00,ENG_001,STARTUP,2019.896749197851,129.04064984138216,652.4809210202585,38.093417037398396,76.58838438058834,11.994647222727746,34.34662246928698,29.437028715471218,0.08151127317601059,0.3001446405043726,417.49717992691876,66.7773597479431,0.11349915904463925,31.522237633517978,12.910171295873246,216.97630171216338,NORMAL,NONE,NORMAL
2026-02-01 00:33:00,ENG_001,STARTUP,2106.5894174240716,127.7072936505139,650.3405761352208,38.123944627856105,73.65638372369261,13.729430268495898,33.70703402447748,29.703977731158833,0.07840176212024455,0.3243567160953439,512.6900394049518,72.33450245292646,0.1534667855467218,29.947865194209296,10.294316514101771,9.765913037341395,NORMAL,NONE,NORMAL
2026-02-01 00:34:00,ENG_001,STARTUP,2098.6925200110527,132.46050807116302,635.7564146785951,39.90626301245046,74.5339385847813,13.707797885264133,34.99538316352972,29.46009960273183,0.0735935896728209,0.34989556498259305,531.2871670392931,72.66547616604231,0.1869972413227799,30.199234766070795,13.343662327661654,50.00608367805506,NORMAL,NONE,NORMAL
2026-02-01 00:35:00,ENG_001,STARTUP,2064.658725566745,124.43007384057104,634.7037992040936,38.9221336604678,75.15945461295766,12.520622190877363,34.27486248225536,29.381542578451935,0.07213928807069195,0.24993540265803785,617.9069936767755,75.17497091698485,0.1608516799308119,30.471771461869,13.039262871119712,244.23701067493397,NORMAL,NONE,NORMAL
2026-02-01 00:36:00,ENG_001,STARTUP,2087.2394515541723,131.56871479118612,628.9444027577564,38.457650971366505,77.19711153559648,14.20557409503559,35.34655115867629,29.458662082924185,0.0750324733992246,0.3457723488075778,467.49228512533904,73.10465939425936,0.15225876230693616,30.788083296980698,13.134299012652308,146.93700051812675,NORMAL,NONE,NORMAL
2026-02-01 00:37:00,ENG_001,STARTUP,2068.9576938101577,125.75326354130397,642.5443017952772,40.30181542658067,77.28513344194242,11.748710969908867,34.729321002286106,29.449616661087802,0.08075177642836781,0.2566532093717837,452.8904618999819,71.04770658991366,0.15685816855620216,29.886750045829178,13.05523919289104,333.0596598747874,NORMAL,NONE,NORMAL
2026-02-01 00:38:00,ENG_001,STARTUP,2106.0958315050316,124.50924542023607,645.3945506660809,38.5643658678638,72.85022760779539,12.101092801892626,34.31868856240584,29.550539171563905,0.08095372817727489,0.2721392353400106,569.7162355770074,71.3058173683401,0.15374519598538058,31.62383898081276,12.85083542705473,85.68909022347839,NORMAL,NONE,NORMAL
2026-02-01 00:39:00,ENG_001,STARTUP,2052.328451153995,131.8038926163936,651.2737735469693,37.74804191268639,74.57704828046471,13.036025391552037,34.5575486705483,29.56533721206012,0.08512831144733789,0.31397178379360735,474.95524009616247,69.52362893702062,0.1374127774454694,30.895085883329195,16.883202053355017,239.8202573017066,NORMAL,NONE,NORMAL
2026-02-01 00:40:00,ENG_001,STARTUP,2108.0041288903576,127.61806026296439,640.0373883774434,38.32201705496441,74.4846704824305,12.74355177786682,34.14293442590668,29.811511652333998,0.07054581513706172,0.31359165039842146,518.5892083477198,73.72640675918595,0.17693695843474955,31.154751993535374,16.170334169001137,282.549466132063,NORMAL,NONE,NORMAL
2026-02-01 00:41:00,ENG_001,STARTUP,2112.827737008376,128.66257298107465,645.5257258869914,40.16484481475508,74.90947125239109,13.334896943786859,34.27117895597206,29.694388507607194,0.08711453744785479,0.3104167290529295,539.5438183925547,74.32714568204017,0.16966923681246204,31.46977419072444,11.713713684834802,81.88512824167987,NORMAL,NONE,NORMAL
2026-02-01 00:42:00,ENG_001,STARTUP,2073.9477381794877,129.8512513916085,643.0219023902121,37.75663218427565,76.8647981383543,13.58562112335019,31.926449509582067,29.262439627620058,0.07981228219019337,0.34065263827230075,487.6157550964268,72.79884722158366,0.14844055515928337,30.221279429526888,2.4460035366199193,196.49287425759178,NORMAL,NONE,NORMAL
